Area,Bedrooms,Bathrooms,Floors,YearBuilt,DistanceToCity,LocationScore,Price
1961,5,2,2,2004,2.709378699857409,2,1080731
1816,4,2,3,1956,18.026536189618998,4,796482
3364,1,3,2,2020,7.33435832367974,7,1341698
4590,2,4,3,2001,6.821194643376492,5,1749134
1530,5,4,1,2003,3.4030228866847607,9,1713850
1813,2,2,1,1987,29.388794994402133,5,648833
3997,5,1,3,2012,2.299055152035763,3,1566889
4144,3,2,1,2013,4.858668889264147,6,1666868
2518,2,1,1,1955,11.272453986311035,1,706345
1063,5,3,2,2023,13.946026245437816,7,1300250
3034,5,4,1,2001,28.548579027652483,1,997578
3174,4,2,1,1993,7.632749687597941,3,1258497
4369,4,3,1,1985,21.768854384969437,3,1025463
3890,4,4,3,1986,19.863464787095083,6,1439454
1971,3,1,1,2013,15.766096209900368,2,633060
1923,2,3,2,1997,8.348789677984144,1,754446
1387,3,3,2,1976,5.120785080451409,4,980144
3638,1,2,2,2014,5.707360068507747,10,1592398
4245,5,3,2,1950,10.70683958200629,3,1335555
4093,5,3,1,1997,4.545119534666396,2,1475447
498,5,2,2,1986,29.958128352078564,7,699883
2688,4,3,3,1998,13.651577004667242,5,1372533
1914,5,1,3,2004,16.400211272463665,5,1009233
4697,4,2,1,1988,18.685486599441745,5,1645253
1033,1,1,3,1985,6.275629536518139,7,940561
4985,3,2,3,2015,14.71173470015344,10,1717679
978,3,4,1,2015,2.355266979350543,4,1042320
4359,3,3,1,2017,29.09042822163767,1,789187
672,4,4,2,1951,14.44835884589513,4,821997
4354,2,1,2,2014,1.375034498429706,3,1310020
4327,2,4,1,1967,18.17268539694023,1,1363433
852,1,1,3,1990,3.4533722245909764,8,953297
1575,2,4,1,1988,23.804425867823735,6,1011589
813,1,1,2,1975,28.62399068301303,10,775385
1950,5,3,1,1952,27.53852116894988,7,1037782
4926,3,4,1,1998,13.119617815864329,2,1138055
2346,4,1,3,1977,21.52122276020617,7,1007144
591,1,1,1,1965,5.096223738494687,10,1113576
440,4,4,2,1971,2.733034730788664,7,1218648
2259,4,4,1,1998,24.721000144127846,2,732465
1732,3,4,3,1977,21.007457058039346,10,1455431
3849,5,3,1,1965,27.258297371559888,2,760685
535,5,3,3,2013,27.480348130171272,10,1140671
4601,2,3,1,2009,10.744770432793311,1,991033
2341,5,4,3,2015,9.900121001500294,3,1309205
1965,3,1,1,1975,13.536076061982643,7,1099352
4621,4,1,1,1991,20.13762476384495,2,1399413
788,1,1,1,1952,0.6471842785811655,7,794034
1958,1,2,1,1970,16.271036253986733,3,682959
2521,5,4,1,1981,1.082061530093482,5,1706357
1428,2,1,2,2019,13.794884977513327,1,543906
3934,1,4,2,2018,2.9272211725073225,3,1459665
481,2,4,1,1973,17.08539731243213,9,948062
1175,1,1,3,2014,9.771095970218775,4,646764
3438,2,4,3,1972,14.627971246097012,10,1912590
4773,2,2,2,1957,28.751977685268216,6,1072757
3287,4,2,2,1994,10.55858246393071,4,1421154
2278,3,1,2,1960,21.718865258057836,4,771119
2671,1,4,3,2006,20.65719256014939,4,926796
2007,5,2,2,1961,26.133356735002117,3,584006
3539,3,1,2,2021,10.365135670086008,6,1419297
1005,4,3,2,1959,2.154276852939412,6,1139369
3814,4,3,1,2012,29.133604860143198,7,1394477
4065,4,3,1,1984,11.18954071203349,1,1046317
2544,5,3,2,1987,6.2153359453628605,2,1207333
4670,1,2,3,1970,27.465991098564235,10,1585437
4165,1,1,1,2000,6.123013722892641,8,1658524
1776,2,2,2,1967,16.098299906869677,9,1197423
3862,2,3,1,1967,22.78728123952921,4,888810
747,2,4,3,1975,22.064940310026245,5,662564
400,5,3,2,1969,1.369220627205869,8,1261290
462,3,4,2,1974,6.471897759597064,10,1334151
2183,1,1,1,1994,26.710551886786597,4,505440
4214,2,2,2,2007,16.818837063172754,10,1984876
625,5,4,1,1967,20.77301669823502,2,617943
1442,5,3,3,1997,12.367601364198585,8,1402105
1244,2,2,1,1963,22.483490012159105,8,810465
3080,4,4,2,1956,9.02830994872856,8,1779782
4519,4,1,3,1987,7.34490690225379,7,1460001
1634,4,4,3,2013,29.91480619872538,7,988717
2384,2,4,3,1978,5.150726747713122,9,1546447
4656,5,1,1,2004,29.45012125981945,2,861227
1678,5,2,3,1994,27.83204502316163,1,520423
1994,1,1,2,1968,21.582934445409876,10,1158167
2951,4,2,3,1951,17.668206593886335,10,1382522
2352,2,2,3,2015,0.6336200012633029,4,974775
2095,1,2,1,1985,19.240933545272277,6,972900
1354,5,4,1,2005,23.286133247282844,3,754769
3691,1,3,2,1970,22.11983122218149,7,1429142
756,4,3,2,2012,5.575900639840938,9,1420050
3995,3,4,1,1951,16.563746024490143,2,1116210
1368,4,2,3,2023,16.73084068881012,3,812566
641,4,1,1,1964,19.76003126260327,2,256043
3846,2,1,1,2011,25.01287795493314,7,1488112
4634,3,3,1,1961,21.097810008198547,3,1351518
2544,3,2,2,1952,4.668518412488474,10,1623783
546,3,4,2,1953,1.06141355838597,7,1163857
942,5,4,2,1958,4.529267018679011,2,822632
1091,1,3,2,1995,1.6883176515781104,6,1057968
1425,5,2,3,1991,13.384813561559533,3,789519
4450,3,1,2,2023,8.870719352009122,9,2116129
4405,2,1,2,1980,0.7156374045290044,4,1448344
3759,4,4,3,1986,2.868206182589174,6,1997403
3351,4,3,3,1960,12.227508430123969,9,1609178
1129,5,4,1,2010,28.222972573484032,8,1219101
4899,5,1,3,1976,29.846563857701398,10,2004479
2955,2,4,3,1995,1.978551641473178,4,1455373
1550,4,2,2,2019,25.002112871840897,5,948566
2135,5,1,2,1992,14.667604335177785,3,747664
1438,1,1,2,1994,18.820736025188467,3,463838
3312,5,4,2,1967,15.426091487587165,7,1478588
2940,5,4,3,1999,27.772953878590805,3,1194854
4814,3,3,2,1955,14.61530325979952,10,1847444
1642,1,4,2,1962,5.4552028232352185,10,1451995
1172,1,2,1,1961,23.50567037319353,4,472646
2316,2,3,3,1956,15.65634874280167,5,845805
3812,3,3,3,1963,3.9535335243887335,10,1953392
2899,1,1,3,2022,14.116972001308483,10,1411145
3840,3,2,1,1996,20.778147444649242,9,1573193
3945,3,2,3,1956,9.227218914294403,6,1388748
1613,4,3,3,1988,27.40321440169801,3,732296
3331,1,3,2,2005,25.573766453729913,3,761041
818,4,1,3,1968,17.252900494143223,6,702082
4181,5,4,2,1976,2.103976165562191,6,1931021
1188,5,2,1,2010,17.706300115962474,7,1060458
2271,4,2,2,2015,12.76034136730469,9,1357555
4990,5,1,1,2001,21.860025816091262,3,1205031
2425,4,3,1,2005,8.377416357308867,6,1185177
2846,2,2,1,1963,18.370023939741227,10,1194269
960,3,1,2,1982,16.855896455434745,9,999796
3051,2,3,1,1961,16.042091569135856,10,1742927
4304,1,1,2,2015,3.9193857609397726,1,1150483
939,2,2,2,1973,14.951621023188007,6,761413
3536,2,3,2,1994,16.743359404640728,6,1068056
3689,5,1,1,2004,27.865902704142588,8,1465409
3010,4,1,2,2020,14.095488032315583,5,1192864
2344,1,1,2,2002,19.37601500941721,3,488200
3545,5,2,1,2015,17.29275101154692,3,1195345
3158,1,2,2,1968,6.259735398514626,5,1245221
3660,3,4,1,2000,5.940073209089187,8,2111363
4507,4,2,1,2015,22.312244784194633,8,1483288
2295,5,1,1,1994,15.9303861877658,8,1396415
2900,2,2,2,1989,26.932971600341077,5,950798
3229,3,1,2,1955,27.290579375080302,3,861415
4273,2,1,3,2000,9.263735378461371,5,1187660
447,1,1,3,1990,3.49504310374127,2,365332
2764,3,3,3,1996,10.650376890172039,4,1139258
2656,5,4,1,1966,2.4776431536086925,4,1312063
1153,2,4,3,1972,23.54701525204432,7,762525
3202,2,1,2,1989,4.81235806684474,10,1810496
4052,1,2,1,2022,26.057605126483285,8,1533318
802,1,4,1,1986,12.752152504177566,8,1074527
2486,4,1,2,2007,8.718811649237129,5,1220625
2627,4,2,3,1970,15.294803397702639,9,1446264
3810,1,3,3,1976,18.36136722900224,8,1301446
3390,4,3,2,1960,21.19553088268002,3,808532
1549,2,1,2,1988,10.476377159001766,9,1244771
462,1,2,3,2012,29.497638602956098,8,631698
3553,3,3,2,1977,12.957474767318525,10,1600328
1408,1,3,3,1996,25.11681347453817,3,441821
2431,5,3,2,1996,1.5285962717971944,2,1078375
1722,5,2,3,1953,23.449912356375016,2,480874
2481,1,1,2,2010,16.76447534330635,8,1232302
1151,3,1,1,1967,19.36895546352892,9,967317
4544,1,3,1,1999,11.499923817549407,8,1507249
1057,3,1,1,1985,16.572797848328648,8,906215
2060,2,4,2,1950,28.000503356411553,4,611563
1100,2,3,3,1984,11.88808472377316,5,889029
1480,3,2,3,1954,3.620098093391678,3,697098
2556,4,1,3,1955,21.755123139480936,8,1236475
1940,2,2,1,2009,15.402338130400821,3,788937
3432,5,1,1,1954,13.03576951439518,7,1344216
2383,1,2,3,1981,23.445639271327863,6,699396
714,4,2,2,1988,17.084216428861424,6,849759
3481,5,1,2,1989,19.125730521549826,1,1020540
2714,1,3,3,1991,27.819241708510727,8,1272779
2535,5,3,3,2023,2.226074662768719,9,2046761
2049,4,2,2,1957,8.240271779218347,4,1066313
3619,3,4,3,1978,26.99753304938999,4,889283
4200,1,2,2,2009,23.885474661342965,8,1401315
2878,5,4,2,1972,6.063657132388622,6,1480536
4467,5,3,1,1953,5.488987189481583,8,2169689
2175,4,4,1,1983,24.841531942455198,7,1041434
2366,4,1,1,1987,16.80948346246781,8,1404863
2167,4,4,3,2010,25.880022788950903,4,1023783
4215,3,1,2,1976,27.571681833210956,2,694465
641,2,2,3,1980,2.551526878367816,1,556776
3349,5,4,3,1952,29.108459652681905,5,1217285
2656,3,1,3,1976,21.635970868479305,10,1426233
4511,5,2,2,1992,25.116736979036993,10,1765517
3768,3,4,1,2009,19.094856288286103,9,1890344
766,1,4,2,1995,9.502271814795854,8,1131675
3227,2,1,2,1986,18.18320887309569,7,1228626
1652,5,2,3,2016,15.718176623740455,1,711624
2887,4,1,3,1955,27.996204418930585,10,1541908
4003,2,4,1,2008,16.873395830211663,4,1533594
3921,5,2,2,1952,1.32289241698243,2,1084754
4917,1,3,1,1960,20.739808394043678,9,1613786
2043,5,3,3,1976,1.990946055552143,10,1578744
1612,5,3,3,1951,28.348023229816192,3,477648
419,5,4,1,2013,14.854483302235142,9,1246719
1075,2,3,1,1993,29.056227140058343,5,534694
4877,5,4,2,2004,1.2630079867837423,2,1650166
1008,4,2,1,1989,16.21907253396963,10,1306550
461,3,1,1,1972,7.1730800433291675,4,615539
1665,4,4,2,2013,19.40187049097602,6,1276825
2685,1,2,3,2006,15.197204300792816,8,1060653
1554,2,2,2,1959,17.200681784822237,3,575503
2028,3,2,3,1984,11.10939753798588,9,1339198
2026,2,1,3,1955,2.020561202924342,4,767134
4116,2,4,1,2003,3.629849958906264,10,1960584
1842,5,2,1,2016,25.82753655721697,7,1038091
2053,4,3,1,2005,21.231782795391428,3,732716
2902,3,3,1,2009,23.197231363533145,10,1431631
3669,5,2,1,1963,4.118747288991646,2,1144379
681,3,3,3,1995,1.9526147948329728,9,1294357
1424,4,3,2,1965,1.0096523524532302,9,1487381
3803,5,4,1,1976,15.893522765086898,6,1675913
1635,3,1,3,1986,15.276465523656286,4,783600
4582,5,4,1,2010,3.7641172546067336,2,1665119
1185,2,2,2,1969,10.725352155545817,7,976358
3717,1,2,3,1974,16.141338345440197,4,1163648
2067,3,3,2,1999,20.43653774658865,3,628700
3408,4,4,1,2007,24.394956658353376,10,1616746
3594,3,2,3,1986,19.42096922717987,2,789219
4175,1,2,2,1954,1.3851907401183663,2,1139868
2846,3,3,1,2003,17.789689469476787,10,1565406
4190,3,3,1,1986,3.0936802268694463,7,2009902
933,3,2,3,2023,17.164848619450314,8,1031053
801,4,4,1,1959,11.59162837612123,10,1408429
4063,1,1,2,1958,8.946958060631989,4,1234645
529,1,4,1,1982,14.710625029523921,8,916000
2739,4,3,2,1973,11.753607319753907,3,1265029
4771,3,2,2,2019,24.992979965114017,10,2033298
3359,3,3,2,2006,7.181527020627323,7,1652478
2258,1,2,2,1975,4.532914644013584,8,1376302
3373,3,2,3,1988,25.1908862395473,10,1398779
4550,2,1,2,1993,7.6805632803124,5,1185886
4049,3,3,3,2013,1.4509653363605772,10,2066540
3186,3,1,3,1997,11.916006235962694,6,1188297
3497,5,4,3,2016,24.661824561182762,3,957702
3912,1,3,1,1997,13.240169120553944,4,1180363
1620,1,1,2,1989,14.367519515671791,3,634766
1041,2,3,1,1995,1.892320412778191,1,627005
3714,2,1,2,1952,21.475979367672856,2,752079
1123,2,1,3,1963,10.63937553983973,10,1202026
1137,1,3,1,1953,21.994238533265772,7,742777
1699,5,4,1,1961,12.623638630504066,10,1589599
3880,5,1,3,1972,16.043339268870596,3,1095383
739,4,1,3,1952,17.88982989341807,1,249178
552,1,3,3,1952,6.308274777174222,5,654589
1821,4,4,1,1991,9.173424807145249,1,819940
3451,3,3,3,1968,17.774280547203453,1,938112
826,2,2,1,1977,24.776746885937733,6,712550
3958,4,3,2,1987,28.862579377148,9,1745458
1535,4,2,3,1958,15.963014390637765,1,460199
2772,1,1,1,2005,2.6804188445859496,7,1372765
3729,2,4,3,1966,28.702395598351377,2,865808
1349,2,4,3,1956,12.912683925943524,10,1323712
1773,5,3,1,2021,3.5231543833969754,8,1652296
1356,4,2,1,2003,29.179959040198316,7,1007342
2101,5,3,1,1977,8.775157134334028,2,911064
3341,4,4,3,2015,19.87672046568545,9,1722207
2882,1,2,2,1977,4.751520166757172,7,1152718
1703,1,4,2,1974,21.727106864759534,2,521379
770,3,2,3,1998,29.301257770439335,2,242170
3380,4,3,3,1997,29.559172292445457,5,1229582
2696,4,1,1,1996,4.223171297705526,5,1154103
2525,2,1,2,2011,23.17684956501108,9,1326118
3366,2,2,2,1982,20.096559578567703,1,526930
4545,5,2,2,1991,24.14338605243772,5,1259568
3142,3,1,1,1976,10.329657400128177,3,780857
4421,1,3,2,1957,12.351527370801378,3,1307379
2764,4,3,1,2011,10.583460538451563,5,1327930
1162,5,4,3,1987,23.11224189775419,2,627155
4462,3,4,1,1953,24.36859119949998,4,1288165
1404,2,1,3,2003,7.85438747542831,4,786991
4155,3,1,2,1997,17.397262727367462,4,873520
3246,5,1,3,2018,4.216036742597516,2,1294179
749,1,2,3,1965,0.8883096154141024,3,646737
3364,2,4,3,2010,18.49718180722543,3,1320327
1086,2,1,1,1967,25.285977433030556,8,775226
3526,1,1,1,1994,27.24331906428371,8,1216252
4856,2,4,1,1967,18.800659061220383,1,802924
3155,5,1,3,1957,24.35639672851149,4,854450
3924,2,1,3,1978,12.425038092349952,7,1510476
4024,4,3,3,1970,26.322449395637797,1,882091
3132,3,4,2,2003,23.35416865208973,2,942310
2093,5,3,1,1996,9.601573184442676,5,1393339
3292,1,4,2,2015,18.117892168988504,7,1312523
4211,5,1,2,2017,2.0121306672682744,7,1625287
4580,4,2,2,1997,4.824320329722257,9,1958289
1084,2,2,3,1972,28.42625504704487,3,228258
4740,2,3,1,1966,0.7877492880520114,10,2224419
3319,5,2,2,2010,6.495419467534759,2,1210924
4156,2,2,1,2001,4.5948509982785275,1,1034617
3683,2,3,1,1991,21.11367550088445,8,1638241
4426,4,1,3,2000,3.6179837987018093,7,1541725
1556,1,4,2,1950,1.0938054571830174,9,1350465
3461,3,1,3,1970,27.949433954300545,2,494533
4845,5,3,1,2006,26.246402675798446,9,1869900
2729,1,1,2,1985,11.074238809412732,10,1456010
1692,3,1,1,1951,3.4654549041006755,8,1153437
2284,1,3,1,1972,20.5069637041458,4,808701
1960,5,3,3,2009,26.5519235661182,10,1314406
1383,4,3,2,2008,29.252229670460533,4,711696
2467,4,2,3,2015,4.33865601089958,4,1229272
2263,4,3,3,1992,18.206215127349633,5,1077022
2379,1,3,1,2008,13.20125531395335,1,849903
2136,5,3,2,2023,5.124135419273483,5,1383787
2852,2,3,2,2022,24.33292597091643,9,1298923
2318,2,1,2,1985,23.57463058262232,9,1053229
1100,4,3,3,2009,28.957128645803802,9,1128454
4446,1,4,3,1953,3.0232477207112045,3,1206172
2473,2,3,3,1970,7.54681331829326,1,660074
4153,1,4,1,1953,24.91347857987043,2,782493
794,5,4,3,1953,12.165083387422,7,1115836
2356,4,2,2,1982,14.54006704801082,5,1085286
3448,3,2,1,1963,18.53999403761356,10,1484881
3852,4,1,2,1958,12.549405273736888,2,763442
922,3,3,3,2013,1.5442156162666585,7,1187604
1962,2,3,2,2011,18.31755519859818,8,1229635
3309,3,4,1,1956,7.251737452680007,2,1011804
3249,1,3,3,1954,29.08169585071936,8,1408629
949,3,4,1,1962,20.864606544475603,1,368830
1868,2,2,3,1951,25.29929775197556,9,1027280
1232,2,1,1,1961,28.65484191815207,9,928364
4882,4,2,1,1956,2.3681245131270714,4,1800455
1821,2,3,2,1983,4.886428998685083,9,1538959
685,1,4,3,1970,24.336688310153185,5,616770
3145,3,2,3,2009,26.60135690637655,1,605651
4165,5,3,3,1959,0.6439227536837797,8,2123464
4864,2,4,1,1987,28.384129093435227,4,1176222
1845,3,3,2,2007,13.904161093806362,6,1017600
1866,4,3,2,2005,14.147487447173775,1,695742
2176,5,1,3,1993,26.422906770369643,10,1467772
4055,4,2,3,2013,9.041217403055985,1,1411243
1314,1,3,1,1969,17.712987411740645,9,1188491
687,4,3,1,1999,10.358586967987211,5,913872
4590,3,1,1,2003,3.8498585285473568,7,1903805
2488,5,1,2,1995,11.078068056152123,6,1168769
4826,4,4,1,1989,5.604458201703301,3,1901436
2204,4,3,1,1973,15.868893904659707,10,1625037
1578,1,3,1,2007,16.12892838615689,6,940963
2951,3,3,3,1980,13.400564100078004,1,763642
4770,4,3,1,1999,5.627494447223947,10,2295671
1988,3,1,3,1959,4.0025996839243625,10,1355735
2356,2,2,2,1963,3.5862308861388628,5,1057860
2175,1,1,2,1968,3.8088602276170884,3,829120
1387,1,4,3,1979,9.19890860225337,5,1013744
1603,1,1,3,2006,0.5550001709189151,3,808484
3730,3,2,1,1965,2.336561213629702,3,1329220
1519,4,3,1,1971,14.378109420456672,3,695487
596,4,4,2,2003,5.889374911616399,3,920654
4375,3,4,2,2019,8.269678920378592,5,1895867
925,3,3,2,1992,10.923015491327714,7,1164549
1810,2,2,2,1968,1.6697167372606914,7,1234457
4903,5,1,1,1954,6.990640251493508,4,1531131
1692,5,3,1,2020,23.412281990605766,2,696634
1594,1,2,2,1969,10.556460349461005,8,1080991
2348,4,2,1,1964,5.991708029508579,7,1256510
4055,1,2,1,1987,6.33346298054469,9,1512745
2617,4,3,3,1950,29.549621001442933,7,1209678
4654,4,2,3,1954,4.8794318791065265,5,1367308
3980,2,4,2,2003,27.20983743726459,9,1612855
1417,3,4,2,2010,2.876072086560578,8,1418033
3553,3,1,2,1966,26.29569797670468,4,726605
3990,3,1,2,1976,15.454030916041987,5,1406066
4607,5,2,2,2019,18.456808475100257,4,1569022
4469,3,2,1,1974,7.7549848818953855,10,1645559
447,5,2,3,1994,27.008955911116402,9,979098
4063,1,1,3,1951,17.820790336067002,7,1072158
4871,5,4,3,1971,20.43315166196702,5,1592937
1227,4,4,1,2003,16.92444972687775,1,597917
2489,2,3,1,1966,4.19442238441309,6,1445363
2456,2,1,1,2010,25.16862813586302,2,572377
1218,4,2,3,2015,5.915761628379004,5,1117354
4384,1,4,3,1975,9.11246679205529,9,1687593
4080,2,3,3,2005,20.250799465453067,10,1839505
2211,4,4,3,1982,3.253214056208419,9,1849726
3514,2,3,3,1950,28.035424350476806,9,1132432
2029,5,2,1,1989,4.1617637590228895,2,985126
1943,2,2,1,1992,20.18110039052434,4,785346
3979,5,4,3,1993,19.2361013158225,9,1898903
2304,5,1,1,2011,21.091898460713224,7,1132090
1836,2,4,3,1985,13.283730743512793,5,1095480
3717,2,1,3,2005,11.777413714376772,2,781059
3920,5,4,3,1988,29.34091057636011,9,1635224
3459,2,1,1,1962,24.606175270546522,2,610040
4516,1,2,2,1988,14.820587451988622,7,1663689
1398,3,3,2,1961,5.876893849709218,10,1334593
1831,3,1,2,1970,26.771330785860552,9,853161
4952,4,2,2,1967,19.6381083736684,4,1320202
3461,3,3,2,1962,4.505315281571255,9,1756911
664,1,2,1,1968,5.901579277911594,8,965229
4131,3,2,3,1984,16.454185867998323,7,1602896
2674,3,2,2,1995,15.358667307297686,8,1507037
4275,1,1,2,2006,12.573824525681125,4,1224638
3717,5,2,2,1983,13.092782860706341,7,1658264
2446,3,2,3,2011,5.579970108314541,3,1075409
3544,4,2,2,2005,8.03624519969474,5,1339086
3621,3,1,1,1950,15.034898646551902,2,637616
3540,3,4,3,2006,2.3792868918563066,8,2018692
1653,1,2,3,1977,10.904127665351087,2,641112
1122,1,4,3,1953,6.7060281976331595,7,1171095
483,4,2,3,2020,5.652121744267172,8,1271435
3770,2,1,2,1989,4.824494015530035,6,1612926
4219,1,4,2,2002,4.635588261049316,4,1720783
3764,2,2,1,1988,5.232948549807385,4,1406173
2157,4,4,2,1984,11.53692157336851,6,1421426
4718,3,3,3,1959,3.492924279030961,8,1632750
3180,3,4,1,2000,26.962722303453436,9,1311594
3687,2,2,2,2013,15.188525698778832,6,1473864
2852,4,4,3,2008,15.390876867223648,3,1280195
728,4,2,1,1975,6.727222460151933,10,1285106
825,1,4,1,1952,26.08107854122522,4,376584
1169,2,4,2,1966,24.9298666008162,5,638916
4375,1,1,3,2014,1.51025847866805,3,1071471
1007,2,1,2,1950,22.105928291027972,5,464253
2252,1,4,1,2006,5.9359400306062,8,1623887
3072,1,1,3,1960,16.890696909297635,4,544264
2524,4,1,1,2016,26.180288944238203,7,1089120
1700,4,3,1,2004,28.05455742207133,1,473670
865,3,2,3,1990,5.941343956399145,7,1202171
2364,3,2,2,2008,28.21749272389075,1,474768
2345,4,3,1,1979,2.5526906612909093,2,1076392
2939,4,4,3,1974,27.325133050397724,1,564147
2760,1,1,2,2020,23.28361697178384,3,465754
2439,3,2,2,2013,27.45783163814168,8,1329370
1584,4,3,1,1974,11.301313676908244,8,1414953
4334,2,2,3,2015,28.252989109884723,7,1629876
3617,2,4,2,1983,24.646245664940786,7,1412363
3182,3,3,3,2004,10.185514368491265,5,1218100
1177,2,4,2,2007,10.498557892680342,10,1541977
3779,1,4,3,2003,11.037856201849582,9,1719796
2818,3,3,3,1950,17.869208869616127,1,763718
4477,4,2,3,1967,5.866028389913872,4,1726973
4662,2,1,1,1965,13.28824661431457,6,1593274
2839,1,1,2,2005,2.4959854590243484,4,1138548
2389,4,3,2,2023,11.070306559251211,2,953553
1466,5,1,1,1980,20.16862491282444,2,516860
1344,1,4,2,1997,17.889344794603513,2,564219
428,2,2,2,1983,9.83780376593621,7,891989
2297,1,3,1,1983,8.08751935567902,5,1101329
2097,5,4,1,2009,10.149347114978179,2,1040567
3214,5,4,1,1986,2.5516525660551226,9,2116266
3765,1,2,3,1989,8.098535432099446,2,812508
2888,4,2,1,1966,21.387504805365428,7,1401912
2065,4,1,3,1990,5.77308619936637,1,533603
1970,5,2,2,2005,4.577801138412595,6,1345898
2133,3,3,1,2003,25.458687335633506,6,972383
1159,3,3,1,1962,7.478298132976334,5,952238
2557,4,2,1,1995,7.907574017087423,7,1344144
1751,3,2,1,2021,14.159642525483795,10,1550278
3876,4,4,2,1966,14.421403685538866,8,1855540
1668,2,3,3,1960,5.992969742092228,2,709113
2185,4,1,2,1989,16.906117012530423,3,634219
4349,2,4,3,1995,21.024368513981354,8,1418190
3007,5,4,2,2014,14.792532023760756,5,1427849
798,3,1,2,1981,26.91532675877493,6,514292
3030,5,1,2,2001,29.751971638619754,4,873247
2846,1,2,1,1959,16.09400979432858,1,368150
2069,1,2,1,2008,29.19451819551096,8,869253
638,5,4,3,1964,19.571417519311805,4,800141
3936,4,3,2,1952,16.09977394874553,9,1952869
4261,4,3,1,1958,26.165720696561987,2,1024506
3503,3,4,2,1957,29.011604825413205,8,1471962
1546,5,3,2,2023,29.970780721116096,9,1218176
1957,1,3,3,1957,22.895700762039304,6,645794
4138,5,1,3,1965,14.816360898709746,8,1696129
2557,5,2,2,1960,9.23307589024716,4,1236532
3851,3,2,2,1972,16.960430106803525,10,1840446
699,4,4,2,2005,23.43711897949573,1,501861
4098,1,1,3,2005,1.2913250287226883,2,897233
4453,3,3,3,1971,8.395697017527155,1,1371128
648,1,4,1,1967,10.96080313363274,9,1122498
2968,1,4,3,1988,23.50845858108873,5,1234394
4529,4,3,2,1952,18.59978658080862,6,1261725
4723,4,2,2,1957,13.058343344792531,8,2026781
3260,3,3,3,1954,27.61836885816944,9,1176682
1123,2,4,1,1954,16.375314199973744,3,643219
969,3,2,3,1968,21.855407729888793,2,304416
619,3,4,3,2010,19.836431895965237,3,597606
1794,2,1,2,1995,25.825992731458566,6,739580
3234,1,2,2,1967,24.465169333786182,1,352635
2522,5,4,1,2010,29.676425761835546,2,926930
4631,2,4,2,2009,11.68614030723884,8,1805068
4400,5,1,1,1951,5.363728062135631,8,1624484
4749,1,3,3,1999,22.914619136040887,6,1495050
3489,2,2,1,2012,26.30406419440454,8,1083466
449,4,4,3,2020,2.103973147777713,8,1285929
914,3,4,3,1998,10.319861372002407,5,1089131
3191,2,4,2,2020,24.312224830129942,4,1200796
3178,2,4,3,1967,20.661374088844205,7,1124511
3018,1,3,3,1965,22.781391910480885,10,1196777
2237,4,3,1,1995,16.52438995493852,1,655264
1565,2,3,2,1974,11.764253422491526,7,1138809
2649,4,2,2,1957,24.43603922501047,8,1229085
814,5,3,2,2013,16.858932260478962,3,714660
2668,2,2,3,1963,15.692979066499838,8,1436427
1504,4,3,3,1971,22.177905369096646,6,955663
3756,3,4,1,1984,6.130578920517991,3,1559480
2816,1,1,2,2000,17.78712586031482,6,1069778
2334,4,2,2,1992,9.480235846129098,6,1172462
603,1,1,3,1952,1.1327579478253547,4,556623
468,2,1,1,2022,22.59160260269798,5,589547
915,2,4,3,2004,14.503222716911983,5,881660
3963,5,4,2,1968,27.145799154302978,6,1292042
4856,1,2,3,1991,15.254904472417268,6,1554616
1864,3,2,1,2010,0.80058255863602,3,1158878
2052,3,2,1,1972,12.558045242007553,2,753622
1106,4,3,3,1953,5.546675041537256,1,676800
2025,3,3,2,2014,27.671825718502692,1,619435
4185,1,1,3,1953,13.65107104308156,8,1208391
1745,2,2,3,2008,15.56547059625441,4,792964
743,1,1,1,1979,11.28214702261134,5,568892
4186,1,3,3,1982,15.905615160394001,8,1722520
935,2,1,1,1982,2.9423689205095567,10,1262404
754,1,1,1,1969,14.032626575074254,7,677881
3942,3,2,3,1997,20.07157793614043,4,1390258
1382,4,2,1,1976,11.481505334759074,7,1038055
1745,4,1,3,1981,12.08368883951315,3,760336
3409,1,3,2,1976,25.203877911780737,6,987935
926,2,1,2,1974,16.330474098371845,2,401230
1330,5,3,1,2015,17.83562548391911,6,1143788
3156,1,1,2,1961,9.25609061232597,6,1160686
2682,1,1,2,1995,14.747903816728865,3,825897
2346,5,2,3,1997,2.091839412219123,10,1761773
4327,4,1,3,1986,13.193759544082852,9,1823733
2941,4,3,2,1953,24.179521275214256,5,1116807
2316,5,1,2,2010,5.262993560270848,5,1167109
3760,2,1,3,2020,23.052091734793517,1,674216
1993,1,3,3,1996,11.539361120236498,4,932835
3325,3,1,2,1996,1.298320503520044,1,980169
4025,4,1,1,1966,28.619631549224128,10,1639677
1623,4,1,3,1981,5.8500525601942375,1,491468
2359,4,1,3,1959,10.375668898248113,7,1133898
1365,2,3,2,1999,14.681470628186819,5,888622
4078,5,4,2,2008,28.50857499614144,8,1516525
4712,2,3,1,1967,17.644446008796685,4,1365200
1022,4,3,3,2015,27.207557154020687,9,1169473
4848,1,4,2,1984,17.151723434071712,10,2256204
2772,4,3,2,1955,6.559176674062472,4,1315840
3348,1,1,1,1952,17.148964477613955,2,375421
